userid age dob_day dob_year dob_month gender tenure friend_count friendships_initiated likes likes_received mobile_likes mobile_likes_received www_likes www_likes_received
1213955 24 9 1989 6 female 536 509 386 56 163 6 113 50 50
1680185 19 5 1994 4 female 521 765 483 0 342 0 297 0 45
1374698 16 14 1997 5 female 911 449 183 0 162 0 25 0 137
1664524 62 24 1951 1 female 513 66 56 71 32 0 19 71 13
2048772 27 27 1986 10 female 772 31 15 1 0 1 0 0 0
1754547 26 6 1987 5 male 353 280 188 506 100 506 65 0 35
1024951 31 12 1982 12 male 871 120 75 2 0 0 0 2 0
2157715 25 6 1988 4 male 370 413 232 9 207 9 131 0 76
2175385 67 6 1946 1 male 1706 42 29 2 6 0 5 2 1
2101049 30 26 1983 9 female 659 779 408 801 1467 98 539 703 928
1311694 14 26 1999 1 male 228 137 29 3 0 3 0 0 0
1946916 32 13 1981 4 male 153 387 361 134 407 58 366 76 41
1430237 67 1 1946 12 female 533 119 88 2058 722 0 9 2058 713
2146908 41 28 1972 7 female 864 104 30 55 76 54 63 1 13
1553475 31 10 1982 5 male 289 27 23 0 0 0 0 0 0
1827857 33 10 1980 5 male 723 189 155 747 680 693 443 54 237
1327230 15 8 1998 4 male 548 141 99 0 3 0 0 0 3
1073473 22 17 1991 10 male 142 205 161 26 114 26 37 0 77
2120485 18 17 1995 11 male 29 11 11 0 4 0 1 0 3
1114155 50 15 1963 1 female 311 61 52 123 133 15 39 108 94
1698407 16 1 1997 6 female 384 51 42 146 15 0 4 146 11
1990877 42 6 1971 1 male 135 39 32 2 2 2 0 0 2
2008405 18 15 1995 8 male 340 80 21 4 23 4 14 0 9
1860599 18 23 1995 2 female 357 2079 759 74 62 1 43 73 19
1311574 21 27 1992 11 female 165 259 154 527 418 354 308 173 110
1368603 25 5 1988 4 male 121 12 11 0 0 0 0 0 0
2173683 55 14 1958 11 female 1551 69 30 74 149 74 121 0 28
2068421 15 9 1998 10 female 379 123 84 698 97 663 69 35 28
1985162 67 20 1946 6 female 670 83 53 15 46 15 29 0 17
1684602 32 4 1981 5 female 272 185 98 123 246 111 111 12 135
1609829 48 23 1965 3 male 485 121 78 26 41 26 28 0 13
1947816 42 24 1971 6 male 352 190 113 314 171 314 100 0 71
1845679 24 27 1989 1 female 72 38 29 1393 1271 15 422 1378 849
1052712 16 16 1997 12 male 685 1553 627 58 249 58 186 0 63
2029857 25 26 1988 6 female 446 7 5 0 2 0 0 0 2
2143034 23 10 1990 10 male 1014 155 48 3 12 3 11 0 1
1902300 42 4 1971 5 female 673 0 0 0 0 0 0 0 0
1783606 20 27 1993 4 male 417 60 43 0 1 0 1 0 0
1814816 66 21 1947 4 female 89 57 49 437 79 0 34 437 45
1767567 23 23 1990 7 male 287 137 89 146 9 146 7 0 2
1123633 14 28 1999 7 male 12 0 0 0 0 0 0 0 0
1637444 19 13 1994 8 female 165 128 98 52 94 52 55 0 39
2063897 23 28 1990 5 female 368 64 36 32 34 32 15 0 19
1359467 19 11 1994 6 female 173 869 385 3888 9403 1682 4597 2206 4806
2143949 20 13 1993 12 female 560 750 328 280 496 280 408 0 88
1899882 21 7 1992 5 female 498 181 123 17 66 17 62 0 4
1104589 61 2 1952 1 male 357 11 6 0 0 0 0 0 0
1389815 30 13 1983 11 male 18 0 0 0 0 0 0 0 0
2171941 101 21 1912 12 male 1669 97 63 195 123 80 63 115 60
1180040 20 24 1993 8 female 434 0 0 0 0 0 0 0 0
1360667 41 15 1972 2 female 693 567 301 423 803 420 387 3 416
1763523 18 3 1995 9 female 516 123 3 18 9 18 6 0 3
1392996 19 1 1994 1 male 470 36 33 2 1 2 1 0 0
1937313 64 18 1949 9 female 752 248 65 366 167 76 37 290 130
1018553 56 12 1957 9 male 269 52 21 117 77 117 46 0 31
1855753 21 22 1992 12 male 378 142 53 3 46 0 14 3 32
1397326 25 16 1988 4 male 404 3113 2080 21 24 21 21 0 3
1790832 34 13 1979 7 male 386 24 16 0 0 0 0 0 0
1371974 62 17 1951 8 female 833 39 22 19 15 0 11 19 4
1843655 29 6 1984 3 female 466 134 47 70 92 70 58 0 34
1853512 24 15 1989 1 male 472 157 119 28 1 28 1 0 0
2075779 14 1 1999 10 female 65 122 20 0 0 0 0 0 0
2159385 43 19 1970 9 male 61 38 27 279 73 279 66 0 7
1846078 23 14 1990 2 male 129 1 0 2 1 1 0 1 1
2030883 30 21 1983 12 female 4 0 0 0 0 0 0 0 0
1206311 18 2 1995 4 female 626 877 644 1382 695 130 363 1252 332
1402157 24 14 1989 11 male 353 87 83 8 0 0 0 8 0
1631059 29 10 1984 8 male 689 309 19 29 244 29 139 0 105
2070671 74 23 1939 6 female 667 118 52 632 311 0 101 632 210
1647904 17 26 1996 6 male 1264 1846 1078 1637 1068 1082 613 555 455
1944805 40 16 1973 9 male 423 0 0 0 0 0 0 0 0
2027438 17 28 1996 2 female 415 329 141 0 43 0 19 0 24
1794553 47 30 1966 9 male 247 130 99 3 4 3 4 0 0
1505096 27 4 1986 1 male 400 32 25 0 0 0 0 0 0
1931530 38 29 1975 9 female 98 337 178 684 1914 684 1300 0 614
1904414 33 30 1980 5 female 159 10 6 0 0 0 0 0 0
1188578 29 1 1984 12 male 223 44 13 7 0 7 0 0 0
2039058 15 22 1998 9 female 270 97 50 381 9 2 5 379 4
1551231 32 5 1981 5 male 731 38 31 3 4 0 0 3 4
1690021 29 14 1984 2 male 269 216 173 3 16 3 16 0 0
1934433 44 23 1969 11 male 337 11 5 70 7 70 6 0 1
1407007 22 26 1991 5 female 194 1 1 0 0 0 0 0 0
2022295 24 5 1989 11 male 308 167 161 2 14 2 13 0 1
1599831 52 22 1961 5 male 60 9 4 0 0 0 0 0 0
2152052 15 19 1998 7 female 34 25 19 28 1 28 1 0 0
2140828 35 8 1978 7 male 768 2 2 0 0 0 0 0 0
1348696 15 13 1998 9 male 1 5 5 0 0 0 0 0 0
2147089 24 16 1989 5 female 123 42 31 0 0 0 0 0 0
1616980 52 20 1961 8 female 18 29 26 14 24 0 16 14 8
1550791 30 6 1983 4 male 289 0 0 0 0 0 0 0 0
1851032 68 20 1945 4 male 33 1 0 0 0 0 0 0 0
2056633 21 28 1992 10 female 216 169 122 58 25 58 25 0 0
1304851 28 20 1985 12 male 1544 4 4 0 0 0 0 0 0
1669561 21 10 1992 2 male 593 247 51 1 0 1 0 0 0
1670156 43 1 1970 9 female 1197 892 614 1138 1650 11 813 1127 837
1446504 14 20 1999 7 male 367 269 112 42 90 42 45 0 45
1469541 62 20 1951 6 male 629 90 47 179 86 0 29 179 57
1970008 24 21 1989 4 male 185 36 11 9 5 9 4 0 1
1788575 20 1 1993 1 male 216 564 508 913 370 913 331 0 39
1835470 81 20 1932 2 male 73 171 158 1361 278 1361 215 0 63
1238141 27 20 1986 12 male 651 134 103 6 0 6 0 0 0
1216361 28 1 1985 1 male 146 10 9 12 0 4 0 8 0
1521096 25 10 1988 3 male 370 122 73 88 43 0 24 88 19
1279233 21 1 1992 1 female 21 6 4 8 9 7 5 1 4
2035785 54 13 1959 10 male 15 0 0 0 0 0 0 0 0
1126550 19 26 1994 3 male 243 1 1 0 0 0 0 0 0
1498859 50 12 1963 2 male 1113 98 75 9 2 0 0 9 2
1793665 53 24 1960 5 male 1513 181 137 7 19 7 13 0 6
1224356 24 30 1989 5 female 598 504 246 277 495 142 154 135 341
1195181 17 14 1996 10 male 7 0 0 0 0 0 0 0 0
1580630 23 5 1990 3 female 400 162 122 8 25 8 13 0 12
1364857 108 15 1905 6 female 1932 31 13 1 13 0 5 1 8
1794326 31 17 1982 9 male 121 32 22 9 2 9 2 0 0
1959478 45 2 1968 11 male 394 54 41 56 45 56 43 0 2
1492988 23 3 1990 1 male 193 107 80 5 8 5 7 0 1
1469496 51 13 1962 8 female 955 214 118 137 78 38 14 99 64
1722933 24 9 1989 3 male 553 80 16 37 29 37 29 0 0
1184968 19 14 1994 4 female 328 75 42 400 271 264 108 136 163
1468928 26 1 1987 7 male 294 42 26 0 0 0 0 0 0
1516850 23 11 1990 1 male 538 106 85 0 2 0 0 0 2
1745234 53 6 1960 12 male 280 76 38 99 196 96 110 3 86
1955697 32 31 1981 8 male 162 43 31 16 5 0 4 16 1
1472643 13 13 2000 9 female 9 0 0 0 0 0 0 0 0
1717875 57 26 1956 7 female 1267 61 42 125 48 125 41 0 7
1103704 26 1 1987 1 male 366 8 2 0 0 0 0 0 0
1097111 47 28 1966 1 male 41 0 0 0 0 0 0 0 0
1078201 103 10 1910 10 male 1162 579 317 131 29 16 18 115 11
1368252 19 29 1994 10 male 345 3620 1953 432 6373 432 4905 0 1468
1394322 73 24 1940 8 female 1433 41 18 57 10 6 1 51 9
1017036 38 1 1975 12 male 356 683 499 640 455 469 298 171 157
2038312 57 20 1956 11 male 312 108 47 3 15 2 9 1 6
1063547 53 7 1960 1 male 405 188 155 874 648 874 101 0 547
1444429 52 18 1961 2 female 1898 182 117 234 41 176 23 58 18
1617057 16 25 1997 7 male 479 465 424 2 1 2 0 0 1
1816206 55 7 1958 6 male 1461 131 38 9 69 1 40 8 29
1279679 20 15 1993 5 male 201 10 6 1 1 1 1 0 0
1334257 34 18 1979 11 male 453 115 103 103 11 103 11 0 0
1948063 30 26 1983 7 male 402 218 82 1 1 1 0 0 1
1237399 17 14 1996 11 male 812 177 45 0 0 0 0 0 0
1819812 25 15 1988 4 male 31 16 12 16 6 16 6 0 0
1397322 31 6 1982 6 male 235 32 22 0 1 0 1 0 0
1542993 18 27 1995 9 female 354 368 47 50 0 0 0 50 0
1586910 52 10 1961 12 male 377 8 6 0 0 0 0 0 0
1603793 43 3 1970 7 male 1660 189 61 0 0 0 0 0 0
1156092 25 23 1988 3 male 147 132 60 51 181 51 177 0 4
1437977 25 9 1988 10 female 341 543 445 627 1043 627 880 0 163
2179872 27 27 1986 4 female 124 105 43 49 309 45 153 4 156
1552215 20 12 1993 6 male 213 8 8 4 0 0 0 4 0
1774857 67 28 1946 7 female 743 103 41 111 351 2 145 109 206
1265212 39 18 1974 3 male 300 200 108 2 0 2 0 0 0
1192283 33 3 1980 7 female 391 1 0 0 0 0 0 0 0
2052604 44 24 1969 1 male 310 14 10 5 1 5 1 0 0
2140935 108 23 1905 4 female 354 181 98 7 15 7 4 0 11
1391031 14 8 1999 12 male 140 31 7 0 7 0 7 0 0
1716937 51 21 1962 12 male 662 14 9 0 0 0 0 0 0
1447297 52 23 1961 5 female 652 23 12 42 2 41 1 1 1
2132424 35 8 1978 9 female 176 81 66 30 29 7 21 23 8
1604505 16 3 1997 5 male 197 29 21 1 0 1 0 0 0
1777709 19 14 1994 8 female 337 21 3 31 16 31 4 0 12
2185554 63 29 1950 11 male 403 21 8 0 0 0 0 0 0
2051855 19 9 1994 5 male 335 3 3 0 0 0 0 0 0
2128553 25 16 1988 11 male 691 35 0 0 0 0 0 0 0
1289337 67 4 1946 1 female 1344 75 13 0 0 0 0 0 0
1395813 13 27 2000 6 female 676 1239 500 3368 9919 1710 2993 1658 6926
2021504 31 17 1982 10 female 276 22 11 92 125 33 75 59 50
1204953 27 26 1986 9 male 345 0 0 2 2 0 0 2 2
1209588 22 24 1991 3 male 755 573 367 12 13 12 13 0 0
1760367 18 1 1995 9 female 475 315 244 884 356 727 272 157 84
1355150 98 5 1915 4 female 1853 987 353 21 3 0 1 21 2
1348435 40 23 1973 7 female 628 9 3 1 0 1 0 0 0
1744067 13 19 2000 2 male 224 121 100 6 2 6 1 0 1
1280998 33 31 1980 12 female 859 279 199 3668 2444 499 1259 3169 1185
1858048 32 8 1981 7 male 186 191 141 0 0 0 0 0 0
2129073 44 30 1969 10 male 560 190 167 67 58 67 54 0 4
1491871 18 14 1995 9 male 289 147 102 0 0 0 0 0 0
1527532 44 2 1969 10 male 278 30 28 15 8 15 7 0 1
1827876 18 21 1995 9 female 595 214 11 48 0 48 0 0 0
1890860 18 6 1995 8 male 167 350 304 45 0 45 0 0 0
1319677 21 18 1992 6 male 473 102 65 0 2 0 1 0 1
1904908 19 3 1994 5 male 361 14 9 66 1 25 1 41 0
1339401 25 1 1988 1 male 245 49 45 4 10 4 8 0 2
1031807 21 30 1992 10 female 183 42 22 0 0 0 0 0 0
2089080 16 11 1997 5 male 489 78 57 10 9 10 5 0 4
1911332 48 7 1965 10 female 187 35 19 7 0 7 0 0 0
1199181 43 10 1970 8 female 485 39 22 180 65 132 58 48 7
1669088 25 14 1988 9 female 638 263 172 624 2396 589 2324 35 72
1492849 25 2 1988 2 male 258 73 50 5 3 5 3 0 0
1257968 20 2 1993 4 female 642 274 71 114 115 97 94 17 21
1951198 23 19 1990 12 female 100 5 3 78 5 78 5 0 0
1288980 24 18 1989 1 male 211 154 152 6 4 2 3 4 1
2075936 27 3 1986 11 male 159 21 11 1 2 0 2 1 0
2139021 108 16 1905 1 female 1337 208 117 1175 477 624 271 551 206
1564549 20 11 1993 4 male 75 0 0 0 0 0 0 0 0
1772336 17 20 1996 3 female 1270 1458 1039 5494 4388 1400 1974 4094 2414
1359489 108 22 1905 1 female 1093 152 68 81 264 66 54 15 210
1534878 51 12 1962 10 female 479 57 35 22 19 22 14 0 5
1695559 28 10 1985 10 male 218 1 1 0 0 0 0 0 0
1546929 25 29 1988 12 male 232 118 104 4 2 3 1 1 1
1167332 21 16 1992 7 female 209 82 25 26 18 26 18 0 0
1997945 25 11 1988 9 female 240 270 94 282 417 281 325 1 92
1124640 38 7 1975 7 female 282 22 19 19 7 18 4 1 3
2127422 19 1 1994 11 male 121 5 1 0 0 0 0 0 0
1260628 47 27 1966 5 male 60 15 13 122 183 122 79 0 104
2069718 29 7 1984 1 male 165 19 18 112 16 110 16 2 0
2015819 20 31 1993 12 male 438 62 39 62 54 16 6 46 48
1700672 108 9 1905 2 male 1019 1242 652 129 78 34 30 95 48
2002862 23 14 1990 6 male 334 77 52 6 0 6 0 0 0
1754208 23 27 1990 5 male 157 81 71 0 0 0 0 0 0
1140049 21 20 1992 6 male 1183 12 5 12 8 0 0 12 8
1095202 21 28 1992 7 male 1311 620 364 1 1 1 1 0 0
2043260 22 17 1991 8 female 141 0 0 72 72 16 16 56 56
1349228 52 10 1961 11 male 905 133 96 78 1 78 1 0 0
1152728 16 13 1997 8 male 99 19 15 0 0 0 0 0 0
1676062 19 5 1994 4 female 303 167 77 37 64 37 37 0 27
1855163 68 1 1945 5 female 682 49 17 15 119 0 20 15 99
2158128 20 8 1993 1 female 230 322 132 16 34 5 16 11 18
1937885 25 1 1988 1 male 2 1 0 2 0 2 0 0 0
1190856 22 25 1991 8 male 1 2 2 1 1 1 1 0 0
1972504 22 8 1991 9 male 91 5 4 0 0 0 0 0 0
1845950 26 22 1987 5 male 12 11 10 0 3 0 3 0 0
2052585 106 8 1907 4 female 2282 986 422 146 103 91 97 55 6
1071142 30 7 1983 10 female 419 178 115 11 51 11 46 0 5
1467595 82 21 1931 1 NA 2137 29 9 1 1 1 1 0 0
1139097 17 4 1996 9 male 593 409 275 645 102 603 96 42 6
1244174 19 12 1994 1 male 688 56 45 0 1 0 1 0 0
1452884 15 3 1998 5 female 145 282 153 6 17 6 12 0 5
1222296 17 2 1996 1 female 50 455 138 690 412 169 149 521 263
2026856 30 15 1983 6 male 143 11 7 2 15 2 15 0 0
2039467 33 19 1980 1 male 671 200 169 2 62 2 29 0 33
1155382 46 8 1967 1 male 1656 86 65 27 33 27 28 0 5
1506763 22 24 1991 11 male 453 872 795 23 17 23 9 0 8
1467249 61 21 1952 7 female 373 46 28 4 0 3 0 1 0
1655228 24 1 1989 1 male 342 131 98 642 179 642 118 0 61
2002208 33 2 1980 2 NA 2016 493 291 357 886 85 601 272 285
1583508 25 20 1988 2 male 60 15 12 1 0 1 0 0 0
1931981 56 13 1957 9 male 532 100 77 120 3 0 0 120 3
1769950 31 28 1982 11 male 271 110 79 7 0 7 0 0 0
1295514 37 10 1976 7 male 40 12 2 1 1 1 1 0 0
1907624 90 30 1923 3 female 2098 474 251 127 183 111 87 16 96
1963939 17 6 1996 5 female 96 105 65 274 400 274 327 0 73
1715949 108 5 1905 5 male 868 191 87 298 57 298 53 0 4
1761658 28 23 1985 5 male 645 958 630 568 423 74 405 494 18
1927088 20 14 1993 6 male 256 52 22 0 1 0 1 0 0
1742126 17 2 1996 1 male 246 66 41 0 1 0 1 0 0
1966559 30 31 1983 7 male 54 132 96 5 3 5 3 0 0
1577424 86 18 1927 6 male 1489 1330 747 8 192 8 182 0 10
1855200 24 13 1989 12 female 417 149 121 36 5 0 2 36 3
1097977 23 31 1990 12 female 244 103 68 217 32 217 23 0 9
1569796 17 9 1996 6 female 632 418 122 277 192 166 64 111 128
1053726 21 24 1992 4 male 207 457 217 5 3 0 2 5 1
1017519 58 15 1955 4 male 663 45 31 339 100 294 78 45 22
1135583 40 3 1973 3 male 201 103 88 153 120 152 39 1 81
1871599 85 23 1928 3 male 1238 60 27 21 22 0 16 21 6
1807544 18 19 1995 10 male 82 204 183 8 0 8 0 0 0
1585717 32 25 1981 3 male 235 151 68 203 74 84 59 119 15
1105678 45 15 1968 6 male 483 67 50 19 2 16 2 3 0
1970746 18 20 1995 6 female 462 267 45 2 164 2 126 0 38
1075936 22 17 1991 5 female 312 340 236 873 627 873 313 0 314
1051437 108 5 1905 1 female 692 89 33 9 3 9 3 0 0
1519818 14 28 1999 12 male 285 454 288 1 17 1 16 0 1
1125464 20 15 1993 11 male 810 1 0 4 3 4 3 0 0
1942480 18 28 1995 10 male 23 184 172 456 87 456 82 0 5
1453224 19 14 1994 12 female 295 14 13 12 19 12 19 0 0
1968891 21 28 1992 6 male 1077 201 153 1 3 1 3 0 0
1261567 28 2 1985 1 female 175 192 11 111 500 81 97 30 403
1584289 26 31 1987 7 male 463 8 2 0 0 0 0 0 0
1672245 22 10 1991 6 male 200 189 182 18 1 18 1 0 0
2107217 25 21 1988 5 male 261 26 9 507 14 507 12 0 2
1704317 67 16 1946 9 female 2048 206 99 244 122 188 44 56 78
2133652 26 5 1987 2 male 119 130 115 139 117 139 98 0 19
1780497 28 18 1985 11 male 506 124 58 217 34 217 32 0 2
1128285 103 3 1910 8 male 1282 312 125 2 2 2 2 0 0
1502291 33 20 1980 5 male 321 189 76 154 39 154 20 0 19
1442746 16 15 1997 11 female 198 154 132 0 0 0 0 0 0
2143503 61 9 1952 6 female 54 54 44 3 24 0 4 3 20
1683900 23 3 1990 1 male 646 117 78 263 151 263 147 0 4
1901445 40 2 1973 6 female 422 100 74 1 15 0 7 1 8
1517386 15 9 1998 11 female 19 4 4 1 3 1 3 0 0
2007633 26 14 1987 4 male 612 39 25 4 7 4 2 0 5
1134615 50 18 1963 4 female 558 1166 805 14 28 0 12 14 16
1846992 25 20 1988 3 male 278 17 11 24 17 24 17 0 0
1122084 32 20 1981 2 female 295 69 37 2 8 2 6 0 2
1937573 29 19 1984 9 female 518 43 30 115 77 0 5 115 72
1634924 35 23 1978 11 female 282 106 63 74 37 31 33 43 4
1923638 21 16 1992 12 male 11 4 2 30 6 0 1 30 5
1605456 23 1 1990 1 male 521 155 131 0 0 0 0 0 0
2139519 26 24 1987 9 female 88 42 7 0 3 0 3 0 0
1734578 52 6 1961 10 female 476 64 30 22 4 22 4 0 0
2063564 56 20 1957 5 male 1037 13 9 101 38 80 27 21 11
1720956 14 19 1999 10 female 459 329 255 1413 364 1376 221 37 143
2048557 29 7 1984 4 male 368 49 35 179 6 179 4 0 2
1192221 35 12 1978 6 male 477 202 111 0 0 0 0 0 0
1693186 64 17 1949 2 female 349 30 15 0 0 0 0 0 0
1533462 77 19 1936 6 male 837 59 23 97 87 0 44 97 43
1821811 19 31 1994 8 female 544 54 37 0 0 0 0 0 0
1725983 18 15 1995 12 male 584 146 43 0 1 0 0 0 1
1080891 18 17 1995 8 male 6 0 0 0 0 0 0 0 0
1034628 46 22 1967 12 female 1266 217 159 445 358 247 231 198 127
1671857 25 15 1988 11 female 34 37 12 15 64 15 56 0 8
1910403 103 26 1910 6 male 947 171 124 0 4 0 0 0 4
1751492 92 4 1921 6 male 783 43 34 0 4 0 4 0 0
1903440 16 5 1997 7 male 235 26 25 0 0 0 0 0 0
1657823 21 2 1992 7 female 613 62 28 50 6 50 6 0 0
1498898 24 26 1989 8 male 357 33 27 0 0 0 0 0 0
1686544 18 4 1995 10 male 503 87 67 6 0 0 0 6 0
1714161 18 7 1995 10 female 905 386 157 21 91 21 76 0 15
1504508 27 12 1986 2 male 295 29 18 5 4 5 1 0 3
1013059 42 2 1971 2 male 135 462 419 47 257 40 167 7 90
1242880 18 22 1995 2 male 201 80 60 6 0 6 0 0 0
1713137 31 1 1982 2 female 389 53 5 1 1 1 1 0 0
1949565 39 18 1974 8 male 282 30 15 0 0 0 0 0 0
1415826 27 5 1986 6 male 276 58 39 25 13 22 10 3 3
1449453 58 15 1955 5 male 1401 35 18 2 59 2 54 0 5
1848954 108 16 1905 1 female 247 116 44 87 41 49 17 38 24
1207246 23 1 1990 1 male 484 75 36 0 0 0 0 0 0
1655968 59 13 1954 6 female 1798 574 433 414 412 28 206 386 206
1783118 35 4 1978 6 female 590 42 29 43 125 41 90 2 35
1301280 103 18 1910 8 female 734 66 46 522 297 520 216 2 81
1636859 108 16 1905 7 female 1464 693 311 1556 1738 449 987 1107 751
1669065 55 1 1958 8 female 1611 73 33 114 39 44 26 70 13
1819610 32 19 1981 11 male 285 138 95 45 29 45 8 0 21
2171957 15 8 1998 9 female 146 76 64 2 4 2 4 0 0
1030973 108 23 1905 11 male 2065 476 203 73 6 42 5 31 1
1341372 29 5 1984 12 male 304 120 45 1 0 0 0 1 0
1053941 38 10 1975 1 male 474 109 106 57 1 57 1 0 0
1975834 56 22 1957 12 male 1256 26 16 0 2 0 2 0 0
1642593 26 1 1987 1 male 463 2 2 0 0 0 0 0 0
1813756 20 6 1993 10 female 244 161 40 112 34 112 23 0 11
1184143 28 22 1985 1 male 397 60 18 0 3 0 1 0 2
1114415 16 11 1997 9 female 88 9 8 1 0 0 0 1 0
1418453 23 1 1990 7 female 105 1 0 0 0 0 0 0 0
1125422 46 27 1967 11 male 160 6 6 0 0 0 0 0 0
1750665 33 15 1980 7 male 22 32 30 1233 56 1233 38 0 18
1297146 95 21 1918 5 female 190 78 52 8 3 8 3 0 0
2140537 48 30 1965 3 female 181 75 41 56 18 56 4 0 14
1912582 15 11 1998 1 female 549 548 390 132 227 132 207 0 20
1959927 59 7 1954 10 female 221 52 47 0 0 0 0 0 0
1490527 36 29 1977 9 male 567 2 1 0 0 0 0 0 0
1492822 72 3 1941 6 female 1598 67 34 38 16 1 7 37 9
1479425 21 10 1992 10 male 525 211 121 2 0 2 0 0 0
1231179 15 26 1998 2 male 192 98 69 4 2 4 2 0 0
1423248 24 2 1989 7 male 398 71 45 3 2 0 0 3 2
1489750 29 27 1984 12 male 599 1 1 0 0 0 0 0 0
1391423 32 1 1981 2 male 406 10 7 0 3 0 2 0 1
1451807 14 10 1999 11 male 62 33 10 14 1 0 1 14 0
2106818 19 24 1994 6 male 348 121 84 329 314 327 199 2 115
1929091 79 14 1934 6 female 890 38 31 11 2 3 1 8 1
2192284 52 15 1961 2 male 804 272 29 2 21 2 13 0 8
1695215 20 30 1993 7 male 233 82 63 1 0 1 0 0 0
1209552 53 7 1960 4 male 378 50 21 83 61 20 14 63 47
1161348 36 7 1977 11 female 808 145 76 83 14 56 11 27 3
1728891 21 13 1992 4 female 157 6 6 9 3 8 3 1 0
1595854 100 18 1913 1 female 2483 581 183 4 42 4 28 0 14
1820030 24 29 1989 12 male 206 25 15 118 2 111 1 7 1
1403584 15 10 1998 9 female 436 1331 683 471 674 52 433 419 241
1423061 63 18 1950 8 male 580 49 33 12 7 1 2 11 5
1176053 15 16 1998 4 male 441 29 16 1 1 0 0 1 1
1075339 21 1 1992 1 male 867 71 33 4 0 4 0 0 0
1248384 68 16 1945 9 female 1761 186 40 17 527 0 269 17 258
1390233 16 3 1997 3 male 647 626 360 43 32 43 30 0 2
1857369 56 17 1957 10 male 537 22 10 5 6 5 6 0 0
1869862 20 8 1993 3 male 359 902 668 105 57 105 51 0 6
1721067 20 12 1993 8 male 178 20 12 1 0 1 0 0 0
1517306 26 2 1987 1 male 601 408 360 624 1042 624 986 0 56
1057574 30 7 1983 5 male 320 62 44 583 31 582 24 1 7
1727624 41 21 1972 7 female 1202 337 95 20 8 3 4 17 4
2164854 57 1 1956 1 male 141 11 0 0 6 0 6 0 0
2011227 23 6 1990 12 male 526 209 113 330 88 330 34 0 54
1408899 14 11 1999 2 female 79 33 13 52 10 52 9 0 1
1538290 113 25 1900 2 male 1819 159 90 8 21 0 15 8 6
1150988 28 28 1985 8 male 332 240 209 5 0 5 0 0 0
1940887 19 30 1994 11 female 347 1333 132 31 397 31 313 0 84
1899363 58 1 1955 12 male 305 51 43 5 0 5 0 0 0
1799921 20 2 1993 4 male 106 4 3 3 0 0 0 3 0
1273256 19 5 1994 11 male 499 792 349 0 4 0 3 0 1
1625011 108 12 1905 3 female 247 365 106 13 6 13 6 0 0
1187594 21 10 1992 11 female 1104 1388 774 4914 2192 4399 1985 515 207
1992719 26 8 1987 3 female 354 219 131 100 16 100 12 0 4
1156045 20 27 1993 9 female 412 108 27 248 171 46 34 202 137
1102519 45 19 1968 3 female 326 21 15 1 0 1 0 0 0
1764254 23 1 1990 1 male 371 20 17 3 6 3 0 0 6
1031968 13 2 2000 9 male 60 1 1 4 2 4 2 0 0
2154029 14 16 1999 7 female 454 307 255 15 9 15 6 0 3
1362217 65 14 1948 10 female 1188 167 125 16 28 0 9 16 19
2099893 44 19 1969 5 male 362 12 7 0 1 0 1 0 0
1858600 16 26 1997 4 male 561 242 150 1 2 0 1 1 1
1873671 51 27 1962 6 male 294 136 105 895 158 895 127 0 31
1212095 48 14 1965 10 female 399 142 45 891 296 891 168 0 128
1382053 25 29 1988 2 female 283 18 6 10 6 10 2 0 4
1254609 21 9 1992 1 male 399 23 16 0 0 0 0 0 0
1622409 43 19 1970 4 female 270 55 14 38 28 38 19 0 9
1700033 64 18 1949 3 female 122 53 30 0 2 0 2 0 0
1546372 16 24 1997 2 male 192 128 70 9 16 9 11 0 5
2079837 20 1 1993 12 female 334 10 7 2 0 2 0 0 0
1225653 20 10 1993 12 female 531 234 30 0 22 0 11 0 11
1198349 56 11 1957 7 female 318 32 17 0 0 0 0 0 0
1668150 51 20 1962 5 female 184 49 34 51 1 51 1 0 0
1253256 57 13 1956 9 female 1730 135 31 266 100 231 59 35 41
1470126 33 8 1980 8 male 158 150 132 540 8 540 6 0 2
1647969 41 16 1972 4 male 164 40 39 8 3 0 2 8 1
1507161 35 25 1978 2 male 542 130 44 471 297 471 292 0 5
1491998 28 1 1985 1 male 391 25 16 3 5 3 4 0 1
1164317 40 1 1973 6 female 270 2 0 1 11 1 11 0 0
1820758 23 9 1990 2 female 1435 385 257 110 69 106 38 4 31
1812884 83 17 1930 6 female 1954 314 245 107 133 0 24 107 109
1466284 23 23 1990 1 male 377 17 16 2 3 0 0 2 3
1075689 46 14 1967 2 male 572 86 76 309 85 26 5 283 80
1644005 25 1 1988 2 male 109 58 31 1 15 1 6 0 9
2054634 33 24 1980 6 female 1028 359 243 131 154 104 120 27 34
1737427 74 5 1939 12 female 935 50 23 91 58 0 20 91 38
1745185 33 2 1980 2 male 73 98 58 196 95 196 80 0 15
2016898 62 11 1951 3 male 1360 95 31 1 2 1 2 0 0
1100947 47 31 1966 5 female 723 141 88 105 18 53 9 52 9
1083483 50 31 1963 10 female 617 23 8 7 2 2 2 5 0
1558594 17 23 1996 7 male 314 3 1 0 0 0 0 0 0
1844123 19 27 1994 12 male 1287 155 102 6 1 5 0 1 1
2027915 18 16 1995 8 male 248 166 129 5 10 5 4 0 6
2160760 18 8 1995 9 male 287 60 32 7 1 0 0 7 1
